Summary,CVEs,Severity,Jfrog Severity,Type,Provider,Component,Infected Version,Fix Version,Edited,Component Versions Id,CVSS v2,CVSS v3,Cwe,Id,Is Source Root,Source Comp Id,Source Id,Component Physical Paths,Applicability
"GnuPG through 2.3.6, in unusual situations where an attacker possesses any secret-key information from a victim's keyring and other constraints (e.g., use of GPGME) are met, allows signature forgery via injection into the status line.",CVE-2022-34903,Medium,,security,JFrog,debian:bullseye:gpgv,< 2.2.27-2+deb11u2,2.2.27-2+deb11u2,0001-01-01T00:00:00Z,debian:bullseye:gnupg2,5.8/CVSS:2.0/AV:N/AC:M/Au:N/C:P/I:P/A:N,6.5/CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:L/A:N,CWE-74,XRAY-230074,false,deb://debian:bullseye:gpgv:2.2.27-2+deb11u1,deb://debian:bullseye:gpgv,,Not Covered
"A NULL pointer dereference flaw was found in GnuTLS. As Nettle's hash update functions internally call memcpy, providing zero-length input may cause undefined behavior. This flaw leads to a denial of service after authentication in rare circumstances.",CVE-2021-4209,Medium,,security,JFrog,debian:bullseye:libgnutls30,< 3.7.1-5+deb11u1,3.7.1-5+deb11u1,0001-01-01T00:00:00Z,debian:bullseye:gnutls28,,6.5/CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,CWE-476,XRAY-199549,false,deb://debian:bullseye:libgnutls30:3.7.1-5,deb://debian:bullseye:libgnutls30,,Not Covered
"HTTP::Tiny before 0.083, a Perl core module since 5.13.9 and available standalone on CPAN, has an insecure default TLS configuration where users must opt in to verify certificates.",CVE-2023-31486,Low,High,security,JFrog,debian:bullseye:perl-base,All Versions,,0001-01-01T00:00:00Z,debian:bullseye:perl,,8.1/CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,CWE-295,XRAY-515822,false,deb://debian:bullseye:perl-base:5.32.1-4+deb11u2,deb://debian:bullseye:perl-base,,Not Covered
"In the GNU C Library (aka glibc or libc6) through 2.29, check_dst_limits_calc_pos_1 in posix/regexec.c has Uncontrolled Recursion, as demonstrated by '(\227|)(\\1\\1|t1|\\\2537)+' in grep.",CVE-2018-20796,Low,Medium,security,JFrog,debian:bullseye:libc6,All Versions,,2023-01-08T19:31:00Z,debian:bullseye:glibc,5.0/CVSS:2.0/AV:N/AC:L/Au:N/C:N/I:N/A:P,7.5/CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-674,XRAY-75786,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc6,,Not Covered
"In the GNU C Library (aka glibc or libc6) through 2.29, check_dst_limits_calc_pos_1 in posix/regexec.c has Uncontrolled Recursion, as demonstrated by '(\227|)(\\1\\1|t1|\\\2537)+' in grep.",CVE-2018-20796,Low,Medium,security,JFrog,debian:bullseye:libc-bin,All Versions,,2023-01-08T19:31:00Z,debian:bullseye:glibc,5.0/CVSS:2.0/AV:N/AC:L/Au:N/C:N/I:N/A:P,7.5/CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-674,XRAY-75786,false,deb://debian:bullseye:libc-bin:2.31-13+deb11u3,deb://debian:bullseye:libc-bin,,Not Covered
"In the GNU C Library (aka glibc or libc6) through 2.29, check_dst_limits_calc_pos_1 in posix/regexec.c has Uncontrolled Recursion, as demonstrated by '(|)(\\1\\1)*' in grep, a different issue than CVE-2018-20796. NOTE: the software maintainer disputes that this is a vulnerability because the behavior occurs only with a crafted pattern",CVE-2019-9192,Low,Medium,security,JFrog,debian:bullseye:libc-bin,All Versions,,2023-01-08T19:31:00Z,debian:bullseye:glibc,5.0/CVSS:2.0/AV:N/AC:L/Au:N/C:N/I:N/A:P,7.5/CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-674,XRAY-75770,false,deb://debian:bullseye:libc-bin:2.31-13+deb11u3,deb://debian:bullseye:libc-bin,,Not Covered
"In the GNU C Library (aka glibc or libc6) through 2.29, check_dst_limits_calc_pos_1 in posix/regexec.c has Uncontrolled Recursion, as demonstrated by '(|)(\\1\\1)*' in grep, a different issue than CVE-2018-20796. NOTE: the software maintainer disputes that this is a vulnerability because the behavior occurs only with a crafted pattern",CVE-2019-9192,Low,Medium,security,JFrog,debian:bullseye:libc6,All Versions,,2023-01-08T19:31:00Z,debian:bullseye:glibc,5.0/CVSS:2.0/AV:N/AC:L/Au:N/C:N/I:N/A:P,7.5/CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-674,XRAY-75770,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc6,,Not Covered
"The glob implementation in the GNU C Library (aka glibc or libc6) allows remote authenticated users to cause a denial of service (CPU and memory consumption) via crafted glob expressions that do not match any pathnames, as demonstrated by glob expressions in STAT commands to an FTP daemon, a different vulnerability than CVE-2010-2632.",CVE-2010-4756,Low,Medium,security,JFrog,debian:bullseye:libc6,All Versions,,2023-01-08T19:30:00Z,debian:bullseye:glibc,4.0/CVSS:2.0/AV:N/AC:L/Au:S/C:N/I:N/A:P,,CWE-399,XRAY-33571,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc6,,Not Covered
"The glob implementation in the GNU C Library (aka glibc or libc6) allows remote authenticated users to cause a denial of service (CPU and memory consumption) via crafted glob expressions that do not match any pathnames, as demonstrated by glob expressions in STAT commands to an FTP daemon, a different vulnerability than CVE-2010-2632.",CVE-2010-4756,Low,Medium,security,JFrog,debian:bullseye:libc-bin,All Versions,,2023-01-08T19:30:00Z,debian:bullseye:glibc,4.0/CVSS:2.0/AV:N/AC:L/Au:S/C:N/I:N/A:P,,CWE-399,XRAY-33571,false,deb://debian:bullseye:libc-bin:2.31-13+deb11u3,deb://debian:bullseye:libc-bin,,Not Covered
"systemd, when updating file permissions, allows local users to change the permissions and SELinux security contexts for arbitrary files via a symlink attack on unspecified files.",CVE-2013-4392,Low,Medium,security,JFrog,debian:bullseye:libudev1,All Versions,,2023-01-08T19:25:00Z,debian:bullseye:systemd,3.3/CVSS:2.0/AV:L/AC:M/Au:N/C:P/I:P/A:N,,CWE-59,XRAY-32874,false,deb://debian:bullseye:libudev1:247.3-7,deb://debian:bullseye:libudev1,,Not Covered
"systemd, when updating file permissions, allows local users to change the permissions and SELinux security contexts for arbitrary files via a symlink attack on unspecified files.",CVE-2013-4392,Low,Medium,security,JFrog,debian:bullseye:libsystemd0,All Versions,,2023-01-08T19:25:00Z,debian:bullseye:systemd,3.3/CVSS:2.0/AV:L/AC:M/Au:N/C:P/I:P/A:N,,CWE-59,XRAY-32874,false,deb://debian:bullseye:libsystemd0:247.3-7,deb://debian:bullseye:libsystemd0,,Not Covered
An exploitable denial-of-service vulnerability exists in Systemd 245. A specially crafted DHCP FORCERENEW packet can cause a server running the DHCP client to be vulnerable to a DHCP ACK spoofing attack. An attacker can forge a pair of FORCERENEW and DCHP ACK packets to reconfigure the server.,CVE-2020-13529,Low,Medium,security,JFrog,debian:bullseye:libudev1,All Versions,,2023-01-08T19:25:00Z,debian:bullseye:systemd,2.9/CVSS:2.0/AV:A/AC:M/Au:N/C:N/I:N/A:P,6.1/CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:C/C:N/I:N/A:H,CWE-290,XRAY-175472,false,deb://debian:bullseye:libudev1:247.3-7,deb://debian:bullseye:libudev1,,Not Covered
An exploitable denial-of-service vulnerability exists in Systemd 245. A specially crafted DHCP FORCERENEW packet can cause a server running the DHCP client to be vulnerable to a DHCP ACK spoofing attack. An attacker can forge a pair of FORCERENEW and DCHP ACK packets to reconfigure the server.,CVE-2020-13529,Low,Medium,security,JFrog,debian:bullseye:libsystemd0,All Versions,,2023-01-08T19:25:00Z,debian:bullseye:systemd,2.9/CVSS:2.0/AV:A/AC:M/Au:N/C:N/I:N/A:P,6.1/CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:C/C:N/I:N/A:H,CWE-290,XRAY-175472,false,deb://debian:bullseye:libsystemd0:247.3-7,deb://debian:bullseye:libsystemd0,,Not Covered
"GNU Libc current is affected by: Mitigation bypass. The impact is: Attacker may bypass stack guard protection. The component is: nptl. The attack vector is: Exploit stack buffer overflow vulnerability and use this bypass vulnerability to bypass stack guard. NOTE: Upstream comments indicate ""this is being treated as a non-security bug and no real threat.",CVE-2019-1010022,Low,Low,security,JFrog,debian:bullseye:libc-bin,All Versions,,2023-01-08T19:25:00Z,debian:bullseye:glibc,7.5/CVSS:2.0/AV:N/AC:L/Au:N/C:P/I:P/A:P,9.8/CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CWE-119,XRAY-84860,false,deb://debian:bullseye:libc-bin:2.31-13+deb11u3,deb://debian:bullseye:libc-bin,,Not Covered
"GNU Libc current is affected by: Mitigation bypass. The impact is: Attacker may bypass stack guard protection. The component is: nptl. The attack vector is: Exploit stack buffer overflow vulnerability and use this bypass vulnerability to bypass stack guard. NOTE: Upstream comments indicate ""this is being treated as a non-security bug and no real threat.",CVE-2019-1010022,Low,Low,security,JFrog,debian:bullseye:libc6,All Versions,,2023-01-08T19:25:00Z,debian:bullseye:glibc,7.5/CVSS:2.0/AV:N/AC:L/Au:N/C:P/I:P/A:P,9.8/CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CWE-119,XRAY-84860,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc6,,Not Covered
"Tar 1.15.1 does not properly warn the user when extracting setuid or setgid files, which may allow local users or remote attackers to gain privileges.",CVE-2005-2541,Low,Low,security,JFrog,debian:bullseye:tar,All Versions,,2023-01-08T19:25:00Z,debian:bullseye:tar,10.0/CVSS:2.0/AV:N/AC:L/Au:N/C:C/I:C/A:C,,NVD-CWE-Other,XRAY-28223,false,deb://debian:bullseye:tar:1.34+dfsg-1,deb://debian:bullseye:tar,,Not Covered
"GNU Libc current is affected by: Mitigation bypass. The impact is: Attacker may guess the heap addresses of pthread_created thread. The component is: glibc. NOTE: the vendor's position is ""ASLR bypass itself is not a vulnerability.",CVE-2019-1010025,Low,,security,JFrog,debian:bullseye:libc-bin,All Versions,,0001-01-01T00:00:00Z,debian:bullseye:glibc,5.0/CVSS:2.0/AV:N/AC:L/Au:N/C:P/I:N/A:N,5.3/CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,CWE-330,XRAY-84867,false,deb://debian:bullseye:libc-bin:2.31-13+deb11u3,deb://debian:bullseye:libc-bin,,Not Covered
"GNU Libc current is affected by: Mitigation bypass. The impact is: Attacker may guess the heap addresses of pthread_created thread. The component is: glibc. NOTE: the vendor's position is ""ASLR bypass itself is not a vulnerability.",CVE-2019-1010025,Low,,security,JFrog,debian:bullseye:libc6,All Versions,,0001-01-01T00:00:00Z,debian:bullseye:glibc,5.0/CVSS:2.0/AV:N/AC:L/Au:N/C:P/I:N/A:N,5.3/CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,CWE-330,XRAY-84867,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc6,,Not Covered
"GNU Libc current is affected by: Re-mapping current loaded library with malicious ELF file. The impact is: In worst case attacker may evaluate privileges. The component is: libld. The attack vector is: Attacker sends 2 ELF files to victim and asks to run ldd on it. ldd execute code. NOTE: Upstream comments indicate ""this is being treated as a non-security bug and no real threat.",CVE-2019-1010023,Low,,security,JFrog,debian:bullseye:libc6,All Versions,,0001-01-01T00:00:00Z,debian:bullseye:glibc,6.8/CVSS:2.0/AV:N/AC:M/Au:N/C:P/I:P/A:P,8.8/CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,NVD-CWE-noinfo,XRAY-84853,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc6,,Not Covered
"GNU Libc current is affected by: Re-mapping current loaded library with malicious ELF file. The impact is: In worst case attacker may evaluate privileges. The component is: libld. The attack vector is: Attacker sends 2 ELF files to victim and asks to run ldd on it. ldd execute code. NOTE: Upstream comments indicate ""this is being treated as a non-security bug and no real threat.",CVE-2019-1010023,Low,,security,JFrog,debian:bullseye:libc-bin,All Versions,,0001-01-01T00:00:00Z,debian:bullseye:glibc,6.8/CVSS:2.0/AV:N/AC:M/Au:N/C:P/I:P/A:P,8.8/CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,NVD-CWE-noinfo,XRAY-84853,false,deb://debian:bullseye:libc-bin:2.31-13+deb11u3,deb://debian:bullseye:libc-bin,,Not Covered
"GNU Libc current is affected by: Mitigation bypass. The impact is: Attacker may bypass ASLR using cache of thread stack and heap. The component is: glibc. NOTE: Upstream comments indicate ""this is being treated as a non-security bug and no real threat.",CVE-2019-1010024,Low,,security,JFrog,debian:bullseye:libc6,All Versions,,0001-01-01T00:00:00Z,debian:bullseye:glibc,5.0/CVSS:2.0/AV:N/AC:L/Au:N/C:P/I:N/A:N,5.3/CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,CWE-200,XRAY-84852,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc6,,Not Covered
"GNU Libc current is affected by: Mitigation bypass. The impact is: Attacker may bypass ASLR using cache of thread stack and heap. The component is: glibc. NOTE: Upstream comments indicate ""this is being treated as a non-security bug and no real threat.",CVE-2019-1010024,Low,,security,JFrog,debian:bullseye:libc-bin,All Versions,,0001-01-01T00:00:00Z,debian:bullseye:glibc,5.0/CVSS:2.0/AV:N/AC:L/Au:N/C:P/I:N/A:N,5.3/CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,CWE-200,XRAY-84852,false,deb://debian:bullseye:libc-bin:2.31-13+deb11u3,deb://debian:bullseye:libc-bin,,Not Covered
"Improper Handling of Case Sensitivity vulnerability in Apache Tomcat's GCI servlet allows security constraint bypass of security constraints that apply to the pathInfo component of a URI mapped to the CGI servlet.

This issue affects Apache Tomcat: from 11.0.0-M1 through 11.0.6, from 10.1.0-M1 through 10.1.40, from 9.0.0.M1 through 9.0.104.

Users are recommended to upgrade to version 11.0.7, 10.1.41 or 9.0.105, which fixes the issue.",CVE-2025-46701,Low,,security,JFrog,org.apache.tomcat.embed:tomcat-embed-core,"10.1.0-M1 ≤ Version < 10.1.41,11.0.0-M1 ≤ Version < 11.0.7,9.0.0.M1 ≤ Version < 9.0.105","10.1.41,11.0.7,9.0.105",0001-01-01T00:00:00Z,org.apache.tomcat.embed:tomcat-embed-core,,,CWE-178,XRAY-703041,false,gav://org.apache.tomcat.embed:tomcat-embed-core:10.1.34,gav://org.apache.tomcat.embed:tomcat-embed-core,"sha256__e4ff3aae9ce49045db764b3a0f6726c96355b1169a38c48c9488266c146585c6.tar.gz/usr/local/spring-petclinic/spring-petclinic-3.4.0-SNAPSHOT.jar/META-INF/sbom/application.cdx.json/org.springframework.samples:spring-petclinic:3.4.0-SNAPSHOT/gav:/org.apache.tomcat.embed:tomcat-embed-core:10.1.34/org.apache.tomcat.embed:tomcat-embed-core:10.1.34;
sha256__e4ff3aae9ce49045db764b3a0f6726c96355b1169a38c48c9488266c146585c6.tar.gz/usr/local/spring-petclinic/META-INF/sbom/application.cdx.json/org.springframework.samples:spring-petclinic:3.4.0-SNAPSHOT/gav:/org.apache.tomcat.embed:tomcat-embed-core:10.1.34/org.apache.tomcat.embed:tomcat-embed-core:10.1.34;
sha256__e4ff3aae9ce49045db764b3a0f6726c96355b1169a38c48c9488266c146585c6.tar.gz/usr/local/spring-petclinic/spring-petclinic-3.4.0-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-10.1.34.jar",Not Covered
A flaw was found in GNU Coreutils. The sort utility's begfield() function is vulnerable to a heap buffer under-read. The program may access memory outside the allocated buffer if a user runs a crafted command using the traditional key format. A malicious input could lead to a crash or leak sensitive data.,CVE-2025-5278,Low,,security,JFrog,debian:bullseye:coreutils,All Versions,,0001-01-01T00:00:00Z,debian:bullseye:coreutils,,,,XRAY-702539,false,deb://debian:bullseye:coreutils:8.32-4+b1,deb://debian:bullseye:coreutils,,Not Covered
"cipher/elgamal.c in Libgcrypt through 1.8.2, when used to encrypt messages directly, improperly encodes plaintexts, which allows attackers to obtain sensitive information by reading ciphertext data (i.e., it does not have semantic security in face of a ciphertext-only attack). The Decisional Diffie-Hellman (DDH) assumption does not hold for Libgcrypt's ElGamal implementation.",CVE-2018-6829,Low,,security,JFrog,debian:bullseye:libgcrypt20,All Versions,,0001-01-01T00:00:00Z,debian:bullseye:libgcrypt20,5.0/CVSS:2.0/AV:N/AC:L/Au:N/C:P/I:N/A:N,7.5/CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CWE-327,XRAY-65914,false,deb://debian:bullseye:libgcrypt20:1.8.7-6,deb://debian:bullseye:libgcrypt20,,Not Covered
